2025-07-30 13:40:16,0.168,18.11,0.722,0
2025-07-30 13:40:16,0.157,17.12,0.717,0
2025-07-30 13:40:16,0.16,19.0,0.597,0
2025-07-30 13:40:16,0.118,18.11,0.574,1
2025-07-30 13:40:16,0.158,16.28,0.678,0
2025-07-30 13:40:16,0.164,16.12,0.667,0
2025-07-30 13:40:17,0.147,15.13,0.656,0
2025-07-30 13:40:17,0.112,17.12,0.639,1
2025-07-30 13:40:17,0.132,17.12,0.619,0
2025-07-30 13:40:17,0.149,15.03,0.619,0
2025-07-30 13:40:17,0.15,15.0,0.613,0
2025-07-30 13:40:17,0.14,16.28,0.622,0
2025-07-30 13:40:17,0.098,16.28,0.628,1
2025-07-30 13:40:17,0.101,15.13,0.622,1
2025-07-30 13:40:17,0.114,15.13,0.628,1
2025-07-30 13:40:17,0.131,30.0,0.75,0
2025-07-30 13:40:17,0.142,25.0,0.756,0
2025-07-30 13:40:17,0.136,16.03,0.656,0
2025-07-30 13:40:17,0.133,16.12,0.667,0
2025-07-30 13:40:17,0.174,16.03,0.678,0
2025-07-30 13:40:17,0.176,38.0,0.731,0
2025-07-30 13:40:17,0.184,17.12,0.82,0
2025-07-30 13:40:17,0.193,17.03,0.683,0
2025-07-30 13:40:17,0.193,17.26,0.683,0
2025-07-30 13:40:17,0.196,17.12,0.694,0
2025-07-30 13:40:17,0.199,18.11,0.694,0
2025-07-30 13:40:18,0.18,17.03,0.689,0
2025-07-30 13:40:18,0.178,17.12,0.683,0
2025-07-30 13:40:18,0.164,16.12,0.683,0
2025-07-30 13:40:18,0.18,17.26,0.678,0
2025-07-30 13:40:18,0.184,17.12,0.683,0
2025-07-30 13:40:18,0.156,17.26,0.672,0
2025-07-30 13:40:18,0.152,32.02,0.731,0
2025-07-30 13:40:18,0.221,33.02,0.713,0
2025-07-30 13:40:18,0.158,31.02,0.699,0
2025-07-30 13:40:18,0.165,17.12,0.656,0
2025-07-30 13:40:18,0.16,26.0,0.717,0
2025-07-30 13:40:18,0.153,25.02,0.683,0
2025-07-30 13:40:18,0.139,20.02,0.667,0
2025-07-30 13:40:18,0.144,16.03,0.639,0
2025-07-30 13:40:18,0.093,15.3,0.622,1
2025-07-30 13:40:18,0.11,14.32,0.617,1
2025-07-30 13:40:18,0.148,15.3,0.611,0
2025-07-30 13:40:18,0.15,15.3,0.611,0
2025-07-30 13:40:18,0.16,12.04,0.613,0
2025-07-30 13:40:18,0.191,11.05,0.591,0
2025-07-30 13:40:19,0.19,9.22,0.586,0
2025-07-30 13:40:19,0.171,15.03,0.591,0
2025-07-30 13:40:19,0.167,16.12,0.591,0
